latitude,longitude,presence,bio1,bio2,bio3,bio4,bio12
62.737360500200005,10.229027016899996,true,7,59,234,6790,702
62.745693833500006,10.229027016899996,true,9,59,234,6786,654
62.75402716680001,10.229027016899996,true,10,59,234,6781,635
63.71236049630001,10.229027016899996,true,47,51,234,5860,1229
62.30402716860001,10.237360350199996,true,-16,60,231,7002,568
62.645693833900005,10.237360350199996,true,9,59,232,6873,691
62.654027167200006,10.237360350199996,true,5,59,233,6853,762
62.66236050050001,10.237360350199996,true,4,59,233,6844,763
62.67902716710001,10.237360350199996,true,12,59,233,6855,695
62.687360500400004,10.237360350199996,true,10,59,233,6841,759
62.695693833700005,10.237360350199996,true,6,59,233,6820,814
62.70402716700001,10.237360350199996,true,3,59,233,6806,830
62.779027166700004,10.237360350199996,true,12,59,234,6774,691
62.512360501100005,10.245693683499997,true,10,60,231,6973,475
62.654027167200006,10.245693683499997,true,4,59,233,6854,765
62.66236050050001,10.245693683499997,true,4,59,233,6846,740
62.67069383380001,10.245693683499997,true,9,59,233,6854,685
62.67902716710001,10.245693683499997,true,12,59,232,6859,689
62.687360500400004,10.245693683499997,true,9,59,233,6840,761
62.695693833700005,10.245693683499997,true,6,59,233,6826,812
62.70402716700001,10.245693683499997,true,3,59,233,6811,818
62.71236050030001,10.245693683499997,true,5,59,233,6809,783
62.72902716690001,10.245693683499997,true,8,59,233,6804,685
62.779027166700004,10.245693683499997,true,12,59,234,6772,699
62.52902716770001,10.254027016799997,true,10,60,231,6961,556
62.57069383420001,10.254027016799997,true,0,59,232,6904,657
62.645693833900005,10.254027016799997,true,6,59,232,6869,734
62.66236050050001,10.254027016799997,true,6,59,233,6854,681
62.67069383380001,10.254027016799997,true,10,59,233,6859,640
62.67902716710001,10.254027016799997,true,11,59,233,6856,675
62.687360500400004,10.254027016799997,true,9,59,233,6842,752
62.71236050030001,10.254027016799997,true,5,59,233,6811,777
62.72902716690001,10.254027016799997,true,7,59,233,6804,723
62.745693833500006,10.254027016799997,true,9,59,233,6794,694
62.34569383510001,10.262360350099996,true,-11,60,231,7004,549
62.62902716730001,10.262360350099996,true,9,59,232,6893,674
62.63736050060001,10.262360350099996,true,8,59,232,6883,707
62.654027167200006,10.262360350099996,true,7,59,233,6867,670
62.66236050050001,10.262360350099996,true,9,59,233,6865,616
62.67069383380001,10.262360350099996,true,11,59,232,6865,608
62.67902716710001,10.262360350099996,true,11,59,233,6855,674
62.687360500400004,10.262360350099996,true,8,59,233,6840,751
62.71236050030001,10.262360350099996,true,4,59,233,6809,799
62.72069383360001,10.262360350099996,true,3,59,234,6800,794
62.77069383340001,10.262360350099996,true,10,59,234,6782,695
62.512360501100005,10.270693683399996,true,11,60,231,6985,457
62.57902716750001,10.270693683399996,true,16,59,231,6954,444
62.62069383400001,10.270693683399996,true,7,59,232,6895,680
62.63736050060001,10.270693683399996,true,9,59,232,6888,689
62.66236050050001,10.270693683399996,true,10,59,232,6871,597
62.67069383380001,10.270693683399996,true,11,59,232,6870,620
62.67902716710001,10.270693683399996,true,10,59,233,6856,701
62.687360500400004,10.270693683399996,true,7,59,233,6844,768
62.695693833700005,10.270693683399996,true,4,59,233,6825,798
62.77069383340001,10.270693683399996,true,10,59,234,6786,702
62.462360501300005,10.279027016699997,true,6,60,230,6998,449
62.512360501100005,10.279027016699997,true,12,60,231,6988,457
62.52069383440001,10.279027016699997,true,11,60,231,6982,506
62.54569383430001,10.279027016699997,true,4,60,232,6939,614
62.58736050080001,10.279027016699997,true,28,59,230,6989,412
62.61236050070001,10.279027016699997,true,7,59,232,6901,677
62.62902716730001,10.279027016699997,true,6,59,232,6887,704
62.63736050060001,10.279027016699997,true,9,59,232,6887,661
62.66236050050001,10.279027016699997,true,9,59,232,6871,641
62.67069383380001,10.279027016699997,true,10,59,232,6868,681
62.687360500400004,10.279027016699997,true,5,59,233,6838,795
62.695693833700005,10.279027016699997,true,1,59,233,6821,816
62.737360500200005,10.279027016699997,true,-1,59,234,6781,837
62.75402716680001,10.279027016699997,true,6,59,234,6786,786
62.49569383450001,10.287360349999997,true,13,60,230,7006,434
62.61236050070001,10.287360349999997,true,6,59,232,6899,700
62.62069383400001,10.287360349999997,true,4,59,232,6888,715
62.62902716730001,10.287360349999997,true,6,59,232,6889,683
62.63736050060001,10.287360349999997,true,9,59,232,6889,657
62.645693833900005,10.287360349999997,true,9,59,232,6886,672
62.654027167200006,10.287360349999997,true,6,59,233,6870,693
62.66236050050001,10.287360349999997,true,8,59,232,6869,703
62.67069383380001,10.287360349999997,true,7,59,233,6859,739
62.67902716710001,10.287360349999997,true,4,59,233,6843,790
62.687360500400004,10.287360349999997,true,0,59,234,6824,821
62.70402716700001,10.287360349999997,true,-1,59,234,6810,827
62.72069383360001,10.287360349999997,true,-2,59,234,6792,828
62.72902716690001,10.287360349999997,true,-1,59,234,6788,833
61.61236050470001,10.295693683299996,true,-1,61,228,7197,705
62.40402716820001,10.295693683299996,true,-9,60,231,6983,606
62.420693834800005,10.295693683299996,true,-3,60,231,6994,535
62.61236050070001,10.295693683299996,true,7,59,232,6907,686
62.62902716730001,10.295693683299996,true,7,59,232,6896,657
62.67069383380001,10.295693683299996,true,5,59,233,6855,770
62.67902716710001,10.295693683299996,true,0,59,233,6835,810
62.687360500400004,10.295693683299996,true,-3,59,234,6818,829
62.70402716700001,10.295693683299996,true,-2,59,234,6810,830
62.71236050030001,10.295693683299996,true,-3,59,234,6796,831
62.779027166700004,10.295693683299996,true,10,59,234,6780,749
62.52902716770001,10.304027016599997,true,10,60,231,6972,528
62.57902716750001,10.304027016599997,true,23,60,230,6985,456
62.61236050070001,10.304027016599997,true,8,59,232,6908,662
62.62069383400001,10.304027016599997,true,7,59,232,6901,648
62.645693833900005,10.304027016599997,true,5,59,233,6874,725
62.654027167200006,10.304027016599997,true,3,59,233,6866,752
62.66236050050001,10.304027016599997,true,5,59,233,6865,756
62.67069383380001,10.304027016599997,true,3,59,233,6850,786
62.695693833700005,10.304027016599997,true,-3,59,234,6815,830
62.72902716690001,10.304027016599997,true,-5,59,234,6782,832
62.779027166700004,10.304027016599997,true,9,59,234,6780,742
62.57069383420001,10.312360349899997,true,26,60,230,6998,413
62.595693834100004,10.312360349899997,true,11,60,232,6931,635
62.61236050070001,10.312360349899997,true,9,59,232,6911,644
62.63736050060001,10.312360349899997,true,9,59,232,6896,631
62.645693833900005,10.312360349899997,true,7,59,232,6884,694
62.654027167200006,10.312360349899997,true,3,59,233,6864,737
62.66236050050001,10.312360349899997,true,3,59,233,6860,757
62.67069383380001,10.312360349899997,true,2,59,233,6849,786
62.687360500400004,10.312360349899997,true,-4,59,234,6819,832
62.695693833700005,10.312360349899997,true,-6,59,234,6810,843
62.737360500200005,10.312360349899997,true,-2,59,234,6786,747
62.57069383420001,10.320693683199996,true,23,60,230,6991,444
62.645693833900005,10.320693683199996,true,8,59,232,6887,649
62.654027167200006,10.320693683199996,true,5,59,233,6876,693
62.66236050050001,10.320693683199996,true,4,59,233,6865,728
62.67069383380001,10.320693683199996,true,2,59,233,6852,776
62.72902716690001,10.320693683199996,true,-6,59,234,6781,784
62.745693833500006,10.320693683199996,true,2,59,234,6794,648
62.420693834800005,10.329027016499996,true,3,60,230,7022,437
62.512360501100005,10.329027016499996,true,5,60,231,6972,621
62.57069383420001,10.329027016499996,true,22,60,230,6989,470
62.62069383400001,10.329027016499996,true,8,59,232,6912,604
62.63736050060001,10.329027016499996,true,9,59,232,6899,605
62.695693833700005,10.329027016499996,true,-12,59,234,6795,854
62.29569383530001,10.337360349799997,true,7,60,229,7099,416
62.57069383420001,10.337360349799997,true,22,60,230,6992,481
62.63736050060001,10.337360349799997,true,8,59,232,6898,644
62.412360501500004,10.345693683099997,true,5,60,230,7035,421
62.66236050050001,10.345693683099997,true,4,59,233,6867,730
62.62902716730001,10.354027016399996,true,5,59,232,6899,731
62.645693833900005,10.354027016399996,true,-2,59,233,6863,765
62.67069383380001,10.354027016399996,true,-3,59,233,6844,772
62.75402716680001,10.354027016399996,true,8,59,234,6812,583
62.76236050010001,10.354027016399996,true,11,59,233,6817,575
62.154027169200006,10.362360349699996,true,-1,60,228,7124,505
62.30402716860001,10.362360349699996,true,-4,60,230,7059,586
62.54569383430001,10.362360349699996,true,24,60,230,7021,426
62.554027167600005,10.362360349699996,true,22,60,230,7006,460
62.604027167400005,10.362360349699996,true,4,60,232,6914,733
62.61236050070001,10.362360349699996,true,1,60,232,6901,741
62.62069383400001,10.362360349699996,true,3,60,232,6900,742
62.62902716730001,10.362360349699996,true,0,59,233,6881,767
62.645693833900005,10.362360349699996,true,-8,59,234,6847,780
62.654027167200006,10.362360349699996,true,0,59,233,6865,733
62.562360500900006,10.370693682999997,true,21,60,230,7000,523
62.57069383420001,10.370693682999997,true,18,60,231,6986,564
62.57902716750001,10.370693682999997,true,13,60,231,6961,628
62.595693834100004,10.370693682999997,true,6,60,232,6930,709
62.604027167400005,10.370693682999997,true,3,60,232,6913,738
62.62069383400001,10.370693682999997,true,2,60,232,6896,751
62.62902716730001,10.370693682999997,true,-2,60,233,6878,777
62.63736050060001,10.370693682999997,true,-8,59,233,6855,791
62.654027167200006,10.370693682999997,true,1,59,233,6869,683
62.67902716710001,10.370693682999997,true,0,59,233,6851,635
62.695693833700005,10.370693682999997,true,1,59,234,6837,582
62.70402716700001,10.370693682999997,true,1,59,234,6837,585
62.72069383360001,10.370693682999997,true,3,59,234,6827,571
62.77069383340001,10.370693682999997,true,10,59,234,6811,662
62.287360502000006,10.379027016299997,true,2,60,229,7088,554
62.604027167400005,10.379027016299997,true,-2,60,233,6898,729
62.63736050060001,10.379027016299997,true,-9,60,233,6852,756
62.66236050050001,10.379027016299997,true,3,59,233,6873,614
62.67069383380001,10.379027016299997,true,1,59,233,6861,624
62.75402716680001,10.379027016299997,true,7,59,234,6820,670
62.53736050100001,10.387360349599996,true,9,60,231,6980,622
62.54569383430001,10.387360349599996,true,7,60,231,6967,646
62.57902716750001,10.387360349599996,true,13,60,231,6965,612
62.62902716730001,10.387360349599996,true,-5,60,233,6870,722
62.63736050060001,10.387360349599996,true,-5,60,233,6869,683
62.75402716680001,10.387360349599996,true,6,59,234,6813,693
62.80402716660001,10.387360349599996,true,10,59,234,6787,848
62.154027169200006,10.395693682899996,true,1,60,228,7134,470
62.57069383420001,10.395693682899996,true,14,60,231,6974,562
62.62069383400001,10.395693682899996,true,5,60,232,6910,615
62.654027167200006,10.395693682899996,true,4,59,233,6884,565
62.67069383380001,10.395693682899996,true,4,59,233,6873,565
62.77069383340001,10.395693682899996,true,3,59,234,6797,766
62.49569383450001,10.404027016199997,true,7,60,231,7001,624
62.504027167800004,10.404027016199997,true,7,60,231,6998,621
62.512360501100005,10.404027016199997,true,10,60,230,7002,574
62.53736050100001,10.404027016199997,true,9,60,231,6982,625
62.54569383430001,10.404027016199997,true,8,60,231,6975,616
62.58736050080001,10.404027016199997,true,10,60,231,6955,644
62.62069383400001,10.404027016199997,true,7,60,232,6925,556
62.654027167200006,10.404027016199997,true,3,60,233,6884,606
62.67069383380001,10.404027016199997,true,4,59,233,6877,564
62.67902716710001,10.404027016199997,true,5,59,233,6872,553
62.72069383360001,10.404027016199997,true,5,59,233,6845,580
62.72902716690001,10.404027016199997,true,6,59,233,6839,572
62.787360500000005,10.404027016199997,true,11,59,234,6815,701
62.504027167800004,10.412360349499997,true,5,60,231,6992,645
62.52069383440001,10.412360349499997,true,12,60,230,7006,563
62.53736050100001,10.412360349499997,true,10,60,231,6985,580
62.62069383400001,10.412360349499997,true,9,60,232,6931,533
62.63736050060001,10.412360349499997,true,7,60,232,6914,570
62.645693833900005,10.412360349499997,true,4,60,233,6896,636
62.67902716710001,10.412360349499997,true,4,59,233,6875,587
62.687360500400004,10.412360349499997,true,4,59,233,6866,601
62.49569383450001,10.420693682799996,true,3,60,231,6990,661
62.52069383440001,10.420693682799996,true,11,60,231,7004,564
62.645693833900005,10.420693682799996,true,-1,60,233,6882,728
62.67902716710001,10.420693682799996,true,3,59,233,6872,635
62.70402716700001,10.420693682799996,true,-1,59,234,6843,738
62.71236050030001,10.420693682799996,true,0,59,234,6833,721
62.72902716690001,10.420693682799996,true,8,59,233,6851,565
62.81236049990001,10.420693682799996,true,19,59,233,6818,612
61.62902717130001,10.429027016099997,true,-4,61,228,7192,645
62.45402716800001,10.429027016099997,true,10,60,230,7037,597
62.49569383450001,10.429027016099997,true,3,60,231,6990,665
62.52902716770001,10.429027016099997,true,12,60,230,7004,538
62.63736050060001,10.429027016099997,true,1,60,233,6894,735
62.66236050050001,10.429027016099997,true,-3,60,233,6866,746
62.72069383360001,10.429027016099997,true,2,59,234,6841,648
62.470693834600006,10.437360349399997,true,10,60,230,7031,610
62.49569383450001,10.437360349399997,true,1,60,231,6985,669
62.52902716770001,10.437360349399997,true,10,60,231,7000,551
62.58736050080001,10.437360349399997,true,1,60,232,6930,707
62.595693834100004,10.437360349399997,true,5,60,232,6936,666
62.62069383400001,10.437360349399997,true,-2,60,233,6898,739
62.470693834600006,10.445693682699996,true,10,60,230,7029,606
62.47902716790001,10.445693682699996,true,6,60,230,7011,635
62.504027167800004,10.445693682699996,true,-1,60,231,6976,637
62.512360501100005,10.445693682699996,true,6,60,231,6994,561
62.58736050080001,10.445693682699996,true,2,60,232,6937,685
62.595693834100004,10.445693682699996,true,5,60,232,6941,671
62.604027167400005,10.445693682699996,true,5,60,232,6931,689
62.61236050070001,10.445693682699996,true,1,60,232,6916,732
62.62069383400001,10.445693682699996,true,-3,60,233,6896,751
62.63736050060001,10.445693682699996,true,-3,60,233,6888,752
62.654027167200006,10.445693682699996,true,-10,60,234,6851,791
62.67069383380001,10.445693682699996,true,-6,60,234,6855,754
62.72902716690001,10.445693682699996,true,9,59,233,6861,553
62.30402716860001,10.454027015999996,true,8,60,228,7110,441
62.58736050080001,10.454027015999996,true,4,60,232,6945,655
62.595693834100004,10.454027015999996,true,5,60,232,6939,677
62.604027167400005,10.454027015999996,true,2,60,232,6925,717
62.72069383360001,10.454027015999996,true,5,59,233,6858,583
61.62902717130001,10.462360349299997,true,-4,61,228,7194,660
62.512360501100005,10.462360349299997,true,4,60,231,6989,555
62.554027167600005,10.462360349299997,true,12,60,231,6993,563
62.58736050080001,10.462360349299997,true,7,60,232,6953,634
62.595693834100004,10.462360349299997,true,5,60,232,6941,669
62.61236050070001,10.462360349299997,true,-2,60,232,6908,736
62.62902716730001,10.462360349299997,true,0,60,233,6904,699
62.63736050060001,10.462360349299997,true,-4,60,233,6888,732
61.66236050450001,10.470693682599997,true,4,61,227,7227,489
62.504027167800004,10.470693682599997,true,-3,60,231,6971,615
62.52069383440001,10.470693682599997,true,9,60,231,7002,543
62.52902716770001,10.470693682599997,true,5,60,231,6985,603
62.554027167600005,10.470693682599997,true,10,60,231,6986,581
62.562360500900006,10.470693682599997,true,12,60,231,6987,563
62.595693834100004,10.470693682599997,true,5,60,232,6941,663
62.604027167400005,10.470693682599997,true,1,60,232,6926,697
61.779027170700004,10.479027015899996,true,23,61,225,7302,403
62.320693835200004,10.479027015899996,true,17,60,228,7136,380
62.52902716770001,10.479027015899996,true,4,60,231,6983,605
62.554027167600005,10.479027015899996,true,8,60,231,6979,596
62.57902716750001,10.479027015899996,true,6,60,231,6957,647
62.58736050080001,10.479027015899996,true,4,60,232,6950,673
62.67069383380001,10.479027015899996,true,-9,60,234,6849,776
62.62069383400001,10.487360349199996,true,2,60,232,6922,624
62.63736050060001,10.487360349199996,true,-1,60,233,6899,659
62.67069383380001,10.487360349199996,true,-9,60,234,6853,747
61.35402717240001,10.495693682499997,true,12,62,228,7288,664
61.72069383760001,10.495693682499997,true,4,61,227,7227,487
62.54569383430001,10.495693682499997,true,3,60,231,6976,640
62.554027167600005,10.495693682499997,true,6,60,231,6976,604
62.604027167400005,10.495693682499997,true,2,60,232,6932,669
62.62902716730001,10.495693682499997,true,-1,60,233,6908,685
62.66236050050001,10.495693682499997,true,-10,60,234,6855,765
62.26236050210001,10.504027015799997,true,18,60,227,7167,383
62.58736050080001,10.504027015799997,true,-1,60,232,6936,717
62.62069383400001,10.504027015799997,true,-2,60,233,6908,718
62.77069383340001,10.504027015799997,true,8,59,234,6841,731
62.279027168700004,10.512360349099996,true,18,60,227,7160,394
62.44569383470001,10.512360349099996,true,7,60,230,7041,602
62.554027167600005,10.512360349099996,true,3,60,231,6968,627
62.63736050060001,10.512360349099996,true,-9,60,233,6881,778
62.70402716700001,10.512360349099996,true,5,60,233,6883,542
62.72069383360001,10.512360349099996,true,12,60,233,6889,589
62.57902716750001,10.520693682399996,true,4,60,232,6961,655
62.62902716730001,10.520693682399996,true,-11,60,233,6880,780
62.645693833900005,10.520693682399996,true,-9,60,233,6876,707
62.66236050050001,10.520693682399996,true,-7,60,233,6873,650
62.67069383380001,10.520693682399996,true,-10,60,234,6858,641
62.67902716710001,10.520693682399996,true,-3,60,233,6876,570
62.695693833700005,10.520693682399996,true,4,60,233,6887,532
62.70402716700001,10.520693682399996,true,7,60,233,6887,540
62.72069383360001,10.520693682399996,true,10,60,233,6887,622
62.429027168100006,10.529027015699997,true,13,60,229,7072,452
62.57069383420001,10.529027015699997,true,8,60,231,6979,580
62.58736050080001,10.529027015699997,true,-2,60,232,6935,707
62.595693834100004,10.529027015699997,true,-6,60,233,6916,731
62.687360500400004,10.529027015699997,true,5,60,233,6895,522
62.429027168100006,10.537360348999997,true,14,60,229,7079,425
62.58736050080001,10.537360348999997,true,-3,60,232,6934,692
62.67069383380001,10.537360348999997,true,-1,60,233,6891,547
62.687360500400004,10.537360348999997,true,4,60,233,6895,556
62.779027166700004,10.537360348999997,true,10,59,234,6847,639
61.6790271711,10.545693682299996,true,11,61,227,7265,467
62.58736050080001,10.545693682299996,true,-1,60,232,6942,648
62.595693834100004,10.545693682299996,true,-2,60,232,6934,644
61.454027172,10.554027015599997,true,7,62,228,7271,664
61.554027171600005,10.554027015599997,true,-8,61,229,7189,744
62.52069383440001,10.554027015599997,true,-6,60,232,6962,688
62.57069383420001,10.554027015599997,true,6,60,231,6978,521
62.58736050080001,10.554027015599997,true,2,60,232,6952,587
62.695693833700005,10.554027015599997,true,-1,60,233,6878,670
62.512360501100005,10.562360348899997,true,-2,60,231,6982,665
62.57902716750001,10.562360348899997,true,7,60,231,6976,514
61.61236050470001,10.570693682199996,true,8,61,227,7260,516
62.34569383510001,10.570693682199996,true,17,60,228,7132,399
62.48736050120001,10.570693682199996,true,8,60,230,7030,570
62.562360500900006,10.570693682199996,true,3,60,231,6975,541
62.57069383420001,10.570693682199996,true,5,60,231,6976,528
62.58736050080001,10.570693682199996,true,6,60,231,6971,496
62.595693834100004,10.570693682199996,true,5,60,232,6962,533
62.63736050060001,10.570693682199996,true,4,60,232,6932,526
62.66236050050001,10.570693682199996,true,-5,60,233,6886,681
61.57902717150001,10.579027015499996,true,5,61,228,7249,591
62.429027168100006,10.579027015499996,true,14,60,229,7083,457
62.45402716800001,10.579027015499996,true,6,60,230,7038,614
62.504027167800004,10.579027015499996,true,-2,60,231,6990,664
62.52069383440001,10.579027015499996,true,-5,60,231,6969,670
62.562360500900006,10.579027015499996,true,3,60,231,6977,543
62.57069383420001,10.579027015499996,true,5,60,231,6976,530
62.58736050080001,10.579027015499996,true,7,60,231,6974,478
62.72069383360001,10.579027015499996,true,3,60,233,6875,746
61.8623605037,10.587360348799997,true,7,61,227,7228,543
62.75402716680001,10.587360348799997,true,0,60,234,6847,772
62.512360501100005,10.595693682099997,true,-6,60,231,6973,690
62.554027167600005,10.604027015399996,true,0,60,231,6975,535
62.562360500900006,10.604027015399996,true,1,60,231,6971,554
62.57069383420001,10.604027015399996,true,3,60,231,6971,543
62.595693834100004,10.604027015399996,true,8,60,231,6976,475
62.61236050070001,10.604027015399996,true,7,60,232,6961,510
62.654027167200006,10.604027015399996,true,0,60,233,6917,603
62.67069383380001,10.604027015399996,true,0,60,233,6906,620
61.554027171600005,10.612360348699996,true,2,61,228,7243,613
62.512360501100005,10.612360348699996,true,-11,60,232,6958,703
62.58736050080001,10.612360348699996,true,8,60,231,6983,479
62.695693833700005,10.612360348699996,true,1,60,233,6896,695
61.512360505100006,10.620693681999997,true,-4,62,229,7218,752
62.462360501300005,10.620693681999997,true,1,60,230,7025,661
62.470693834600006,10.620693681999997,true,-1,60,231,7013,672
62.58736050080001,10.620693681999997,true,8,60,231,6981,511
62.62902716730001,10.620693681999997,true,6,60,232,6955,552
62.67902716710001,10.620693681999997,true,2,60,233,6908,604
62.337360501800006,10.629027015299997,true,11,60,228,7118,487
62.44569383470001,10.629027015299997,true,5,60,230,7049,630
62.49569383450001,10.629027015299997,true,-7,60,231,6982,663
62.562360500900006,10.629027015299997,true,-4,60,232,6959,587
62.58736050080001,10.629027015299997,true,5,60,231,6976,561
62.604027167400005,10.629027015299997,true,5,60,232,6968,600
62.72902716690001,10.629027015299997,true,1,60,233,6879,630
61.42902717210001,10.637360348599996,true,1,62,229,7249,716
61.6790271711,10.637360348599996,true,13,61,227,7281,515
62.45402716800001,10.637360348599996,true,4,60,230,7041,615
62.62902716730001,10.637360348599996,true,2,60,232,6945,680
63.08736049880001,10.637360348599996,true,24,59,236,6677,930
62.43736050140001,10.645693681899996,true,10,60,229,7069,566
62.462360501300005,10.645693681899996,true,3,60,230,7035,607
62.512360501100005,10.645693681899996,true,-5,60,231,6980,575
62.61236050070001,10.645693681899996,true,5,60,232,6962,633
62.62069383400001,10.645693681899996,true,1,60,232,6945,666
62.62902716730001,10.645693681899996,true,0,60,232,6937,707
62.645693833900005,10.645693681899996,true,-4,60,233,6917,746
62.71236050030001,10.645693681899996,true,2,60,233,6895,598
62.554027167600005,10.654027015199997,true,-4,60,232,6965,574
62.562360500900006,10.654027015199997,true,-2,60,232,6970,543
62.595693834100004,10.654027015199997,true,-1,60,232,6954,693
62.61236050070001,10.654027015199997,true,4,60,232,6964,615
62.72902716690001,10.654027015199997,true,8,60,233,6907,532
62.470693834600006,10.662360348499996,true,1,60,230,7023,590
62.512360501100005,10.662360348499996,true,-3,60,231,6991,576
62.52902716770001,10.662360348499996,true,-8,60,232,6963,632
62.54569383430001,10.662360348499996,true,-4,60,231,6969,569
62.62069383400001,10.662360348499996,true,3,60,232,6956,626
62.63736050060001,10.662360348499996,true,-1,60,232,6931,718
61.654027171200006,10.670693681799996,true,11,61,227,7278,524
62.504027167800004,10.670693681799996,true,0,60,231,7002,538
62.54569383430001,10.670693681799996,true,-4,60,232,6974,541
62.62069383400001,10.670693681799996,true,3,60,232,6955,619
62.66236050050001,10.670693681799996,true,-5,60,233,6904,770
61.970693836600006,10.679027015099996,true,-12,61,228,7134,589
62.429027168100006,10.679027015099996,true,9,60,229,7073,609
62.53736050100001,10.679027015099996,true,-4,60,231,6979,532
62.512360501100005,10.687360348399997,true,-2,60,231,6998,588
62.47902716790001,10.695693681699996,true,2,60,230,7029,583
62.48736050120001,10.695693681699996,true,0,60,231,7016,613
62.52069383440001,10.695693681699996,true,-4,60,231,6985,585
62.52902716770001,10.695693681699996,true,-4,60,231,6983,526
62.554027167600005,10.695693681699996,true,-2,60,231,6976,553
62.57069383420001,10.695693681699996,true,2,60,231,6984,592
62.67902716710001,10.695693681699996,true,-1,60,233,6915,633
62.554027167600005,10.704027014999996,true,-4,60,232,6975,589
62.57902716750001,10.704027014999996,true,-4,60,232,6962,692
62.47902716790001,10.712360348299997,true,1,60,230,7027,582
62.57069383420001,10.712360348299997,true,1,60,231,6979,628
62.595693834100004,10.712360348299997,true,-5,60,232,6948,672
62.67069383380001,10.712360348299997,true,-4,60,233,6912,720
62.44569383470001,10.720693681599997,true,6,60,230,7061,528
62.554027167600005,10.720693681599997,true,-4,60,231,6975,593
62.562360500900006,10.720693681599997,true,1,60,231,6986,576
62.57902716750001,10.720693681599997,true,-6,60,232,6953,725
61.29569383930001,10.729027014899996,true,16,63,229,7344,655
62.48736050120001,10.729027014899996,true,-3,60,231,7010,603
62.53736050100001,10.729027014899996,true,2,60,231,7005,517
62.63736050060001,10.729027014899996,true,-2,60,232,6939,694
64.4040271602,10.729027014899996,true,46,47,225,5659,1166
62.470693834600006,10.737360348199996,true,9,60,229,7061,510
62.52902716770001,10.737360348199996,true,6,60,230,7023,470
62.470693834600006,10.745693681499997,true,8,60,230,7059,535
62.512360501100005,10.745693681499997,true,4,60,230,7027,473
62.645693833900005,10.745693681499997,true,-2,60,232,6934,650
62.72902716690001,10.745693681499997,true,-8,60,234,6872,877
61.470693838600006,10.754027014799997,true,0,62,229,7254,766
62.504027167800004,10.754027014799997,true,7,60,230,7041,470
62.462360501300005,10.762360348099996,true,11,60,229,7073,519
62.562360500900006,10.762360348099996,true,-2,60,231,6982,652
62.562360500900006,10.770693681399996,true,-2,60,231,6986,652
62.695693833700005,10.770693681399996,true,0,60,233,6921,695
61.6790271711,10.779027014699997,true,21,61,226,7325,498
62.562360500900006,10.779027014699997,true,-2,60,231,6986,662
62.595693834100004,10.779027014699997,true,1,60,231,6980,517
61.93736050340001,10.787360347999996,true,0,61,227,7197,529
62.52069383440001,10.787360347999996,true,3,60,230,7020,645
62.52902716770001,10.787360347999996,true,-2,60,231,6999,683
62.57902716750001,10.787360347999996,true,-6,60,232,6964,625
62.654027167200006,10.787360347999996,true,-4,60,232,6933,673
62.57069383420001,10.795693681299996,true,-7,60,232,6966,695
62.512360501100005,10.804027014599995,true,-1,60,231,7013,691
61.379027172300006,10.812360347899997,true,0,62,230,7275,841
61.637360504600004,10.812360347899997,true,17,61,227,7320,534
62.504027167800004,10.812360347899997,true,2,60,230,7029,663
62.595693834100004,10.812360347899997,true,4,60,231,6996,496
62.61236050070001,10.812360347899997,true,2,60,232,6977,537
62.47902716790001,10.820693681199996,true,11,60,229,7071,542
62.49569383450001,10.820693681199996,true,4,60,230,7042,623
61.329027172500005,10.829027014499996,true,5,63,230,7304,857
62.49569383450001,10.829027014499996,true,5,60,230,7045,587
62.504027167800004,10.829027014499996,true,4,60,230,7039,588
62.47902716790001,10.837360347799997,true,10,60,229,7069,534
62.62069383400001,10.837360347799997,true,4,60,231,6983,522
62.63736050060001,10.837360347799997,true,6,60,231,6987,530
62.512360501100005,10.845693681099997,true,6,60,230,7042,537
61.329027172500005,10.854027014399996,true,3,63,230,7299,863
62.462360501300005,10.854027014399996,true,4,60,230,7057,626
62.47902716790001,10.854027014399996,true,6,60,230,7055,623
62.512360501100005,10.854027014399996,true,4,60,230,7039,576
62.52069383440001,10.854027014399996,true,4,60,230,7034,573
62.62069383400001,10.854027014399996,true,10,60,231,7010,489
62.470693834600006,10.862360347699996,true,4,60,230,7057,634
62.47902716790001,10.862360347699996,true,4,60,230,7051,655
62.47902716790001,10.870693680999997,true,3,60,230,7050,666
61.70402717100001,10.879027014299997,true,40,61,224,7415,439
61.90402717020001,10.879027014299997,true,34,61,224,7345,428
61.329027172500005,10.887360347599996,true,2,63,230,7298,829
61.695693837700006,10.887360347599996,true,40,61,224,7416,442
61.07902717350001,10.970693680599997,true,26,64,230,7454,775
61.26236050610001,10.979027013899996,true,10,63,230,7359,734
62.27069383540001,11.004027013799996,true,3,60,228,7130,588
61.07902717350001,11.054027013599995,true,27,64,230,7474,722
61.25402717280001,11.054027013599995,true,15,63,230,7393,739
63.337360497800006,11.079027013499996,true,39,58,235,6691,819
61.054027173600005,11.087360346799997,true,27,64,230,7481,717
61.03736050700001,11.095693680099997,true,27,65,230,7484,717
62.337360501800006,11.112360346699996,true,-2,60,229,7096,612
60.98736050720001,11.137360346599996,true,26,65,231,7490,722
62.02902716970001,11.162360346499996,true,10,61,226,7234,597
60.962360507300005,11.179027013099995,true,26,65,231,7499,689
60.9956938405,11.179027013099995,true,25,65,231,7493,722
60.97902717390001,11.187360346399997,true,26,65,231,7503,664
